ID,Age
74051,7.422386319382158
74052,7.63024057919667
74053,10.455775247884011
74054,9.857892343292724
74055,7.5174810232294575
74056,12.561180235542684
74057,11.246188684765038
74058,8.205534045256238
74059,12.746179315018162
74060,11.38022015634502
74061,12.117398615604579
74062,10.319189263777822
74063,4.953073406492616
74064,13.913599567814929
74065,5.555839049202867
74066,6.20930310559593
74067,12.122423566450893
74068,12.734161417563923
74069,10.793273314107578
74070,10.554860801028498
74071,16.707485941073845
74072,9.979044028079558
74073,8.439236760343599
74074,8.928042761467637
74075,12.658076963172538
74076,9.835468916121833
74077,12.18989858227602
74078,11.169357855657417
74079,9.026862090100067
74080,11.300815238310813
74081,10.850154739795267
74082,10.497129545504352
74083,10.568187248899022
74084,11.88398386271003
74085,12.969682975725336
74086,7.182885747297996
74087,9.601414666130758
74088,10.694140240718655
74089,8.511861732903357
74090,10.525951987070307
74091,8.167794132576558
74092,9.792199460181516
74093,10.658815437612121
74094,9.913406631613382
74095,17.370016146691594
74096,12.0201716513317
74097,6.527283949906216
74098,6.0472240793127705
74099,12.099795061140371
74100,10.147033736198656
74101,11.56412667319124
74102,9.56846386236221
74103,10.770084174557972
74104,10.335997789402358
74105,8.907624198164134
74106,12.36209990168525
74107,9.652255274457518
74108,5.217210654943769
74109,10.85567446659932
74110,5.639147164056276
74111,11.250655526716386
74112,6.866048650833382
74113,8.616979267475704
74114,10.874349259719752
74115,9.333476789196606
74116,10.121591861229474
74117,13.402095565932063
74118,10.811204633252808
74119,9.1720570082939
74120,15.469090811435853
74121,9.59740188111043
74122,7.2036681056592995
74123,12.071828321836179
74124,5.019313908734564
74125,7.632709626437722
74126,7.118917066782417
74127,11.415059237350833
74128,11.25199191765403
74129,9.443288139010804
74130,11.551842870135046
74131,10.58862590322646
74132,7.542615405933536
74133,9.920991315722901
74134,11.107204341006659
74135,4.284338255636578
74136,6.274826516818583
74137,5.661940318260726
74138,14.977402852291133
74139,10.940697467230686
74140,13.909125456866974
74141,9.997413489474319
74142,10.6601975978178
74143,13.499889899527625
74144,14.171648104130888
74145,10.955595331608286
74146,7.9460765511811084
74147,10.638310133563174
74148,5.679762760690821
74149,11.255038247679806
74150,8.197996496663793
74151,8.435693567293344
74152,15.45289014085724
74153,11.937865290676152
74154,8.517867885994425
74155,6.593882620105834
74156,12.484138498088301
74157,10.95076870165361
74158,13.40932948906442
74159,10.448224766744673
74160,13.147699993684467
74161,10.409633431293456
74162,10.064388229665662
74163,11.125735866975267
74164,9.451442368411863
74165,10.550398923714923
74166,9.276870543964842
74167,11.581360936700408
74168,11.064665040789945
74169,11.839791346034056
74170,10.454949800214175
74171,12.174877938750322
74172,11.88135453727286
74173,7.879907754731934
74174,12.17236179142643
74175,9.673254587129028
74176,9.503551457571602
74177,11.543745598015144
74178,12.349488241189482
74179,12.917478773635283
74180,6.0253330182897855
74181,9.006639496162919
74182,10.571576000907923
74183,7.46084730009763
74184,11.766321734363451
74185,11.910930862353263
74186,10.644358329361019
74187,9.551659081387955
74188,13.308570877939397
74189,5.726995638838386
74190,9.23917956445358
74191,10.687442099666987
74192,11.466546099886704
74193,9.94580409553612
74194,4.368065594177003
74195,11.232507415763486
74196,11.314396607730162
74197,10.669490465539473
74198,6.8998959613670054
74199,10.652083465280738
74200,11.690128015558779
74201,8.811216204320624
74202,12.211525517891895
74203,11.070916607076155
74204,11.442688323522466
74205,10.310114454974803
74206,9.44114229790314
74207,9.19976500842312
74208,12.197410561078948
74209,15.148354069263837
74210,11.086043500552622
74211,6.91354063783378
74212,8.948588580341797
74213,11.047073402917144
74214,13.35775084308107
74215,8.306603850137941
74216,7.3765594364897575
74217,16.243414215245018
74218,12.004259511676446
74219,8.47036886944443
74220,14.631599770345828
74221,7.843712693127674
74222,10.425699063834239
74223,9.603675158913068
74224,8.95968594786814
74225,10.311337212985421
74226,10.453506300696754
74227,11.556851027268626
74228,4.645241014371146
74229,11.6965616504109
74230,11.21152199935573
74231,7.9796818074403
74232,10.548015723090991
74233,6.48690572593404
74234,9.563542701694557
74235,11.61653145588067
74236,8.255235218411748
74237,9.125371667998236
74238,11.661795099104198
74239,6.273731314485112
74240,7.929780583389667
74241,7.726074053416663
74242,12.278317939729058
74243,10.66955229803576
74244,7.198036312546225
74245,10.945797871040433
74246,10.448069729357279
74247,9.115395803865225
74248,9.019453154036462
74249,13.910988060288773
74250,10.878475747365123
74251,13.730590649005272
74252,8.152419766158827
74253,12.200832606089536
74254,11.367014863338495
74255,10.890021444618442
74256,11.075371293493212
74257,12.222895734243693
74258,4.314667628839271
74259,11.173315951615315
74260,8.924342939142099
74261,7.512598407366185
74262,4.716787425429833
74263,12.038456921430253
74264,10.283973475257056
74265,11.647592180744295
74266,8.225212818756454
74267,11.269153155675665
74268,6.944754524324679
74269,7.887862519751437
74270,8.410074943137632
74271,11.45725013279457
74272,15.23824320303732
74273,7.111691464598845
74274,13.620116042363792
74275,9.048840289505241
74276,7.713894452068594
74277,8.758136210411957
74278,13.848633310998162
74279,11.17903574374341
74280,11.528496423896252
74281,15.254781375992705
74282,11.629694176293485
74283,10.276741143625692
74284,7.952499109958577
74285,7.7090234718432695
74286,10.932586040198442
74287,10.920861533808917
74288,12.684558782591909
74289,8.191498353808715
74290,11.178399237926605
74291,11.953503009739954
74292,9.840592078093392
74293,7.330672851395363
74294,11.144485981494439
74295,14.341049499458522
74296,11.612261545577631
74297,11.133348906347917
74298,14.739999066521472
74299,11.587649835090561
74300,10.360250250268388
74301,9.789156047833032
74302,10.177323997540162
74303,9.206118072484315
74304,12.598616236221728
74305,9.528370764789598
74306,8.979208297992175
74307,8.057299540180113
74308,11.625789113378467
74309,9.83169380540688
74310,15.467594865412869
74311,8.42132009758115
74312,14.07543890703598
74313,11.70842018763338
74314,10.66332400850334
74315,9.023960698700554
74316,10.415198178357338
74317,10.546092864363294
74318,12.4712624985227
74319,13.225146358349052
74320,8.41785364405397
74321,8.644033359814655
74322,10.916852603366925
74323,11.744822683317539
74324,12.748979967529861
74325,8.585547607792487
74326,8.749261423115767
74327,10.244354589794343
74328,11.225174726378567
74329,9.54229552654604
74330,8.522622548532189
74331,5.657046125880009
74332,11.053694357997301
74333,13.088076191631595
74334,12.680097676085197
74335,11.388340180505958
74336,8.79712934998967
74337,9.17608045537333
74338,9.60438884637326
74339,9.473461157406371
74340,9.323322979288408
74341,8.806175352055918
74342,8.47331799483747
74343,8.437930487975324
74344,10.575957225253175
74345,10.091303964734223
74346,7.2171600887061205
74347,13.438707927289967
74348,9.650749248712488
74349,9.370272387084492
74350,10.856791747116112
74351,11.852401862339208
74352,14.401174056034849
74353,10.038266840271183
74354,12.473049295647286
74355,6.913160033410947
74356,6.1393381114132595
74357,10.063062124159197
74358,7.201927214125788
74359,9.32805334694269
74360,8.923981179206073
74361,10.861841038112823
74362,8.535638429957963
74363,9.998096750951488
74364,10.43415333464479
74365,5.72310186195375
74366,6.464782559785058
74367,7.7998970333315
74368,8.36341911662951
74369,8.895761607172496
74370,12.091469214894692
74371,11.283099800728365
74372,11.617119823716415
74373,10.13069112196881
74374,9.24628001383892
74375,7.269639648450497
74376,11.7477843384415
74377,9.689254147736873
74378,14.318331412914063
74379,11.652305688574671
74380,10.24514131871358
74381,9.396117815431142
74382,11.046354133965773
74383,7.64111101816031
74384,11.08593190088566
74385,9.720880708411073
74386,13.74121562070705
74387,10.90419114917718
74388,7.425838004398513
74389,9.253076159768918
74390,6.427261567242205
74391,8.520761198006369
74392,9.465064291639328
74393,12.395037034864343
74394,8.044667366299352
74395,9.43792816050051
74396,9.739765086450019
74397,7.300700550899253
74398,9.491833234952358
74399,12.164751219737992
74400,12.884918303509272
74401,8.860028898382767
74402,8.833923054726979
74403,10.758900195646584
74404,6.962765276341364
74405,16.529442164881722
74406,5.347182981066183
74407,8.879041660588987
74408,10.143133934269168
74409,12.646596970884481
74410,9.859420211126931
74411,10.422618622996096
74412,10.3943537523284
74413,9.91071253745148
74414,12.099429322656006
74415,14.526564889877614
74416,10.472118701321323
74417,16.292008568882338
74418,8.777857469724717
74419,10.321687696843702
74420,11.171585098555086
74421,9.754834357592626
74422,5.386570288168772
74423,9.701040872115025
74424,8.17495747794446
74425,7.827196813736353
74426,10.527123768866455
74427,10.07515240777041
74428,10.229411557753023
74429,13.61828631626534
74430,6.160453938290298
74431,5.657888512500339
74432,10.857851533046121
74433,14.37920358597843
74434,11.451869014656966
74435,11.231177135447743
74436,12.323838600226281
74437,9.878658534652153
74438,11.316945022107992
74439,8.00207971044496
74440,11.495164502387885
74441,9.486342687590232
74442,11.416158371805182
74443,6.754684752940025
74444,8.850067663512121
74445,11.256006697500602
74446,12.924780705874085
74447,9.400749909332655
74448,4.322828413777736
74449,6.871043918799709
74450,9.99951504386659
74451,14.127136827712865
74452,10.817378456420924
74453,6.019620266144025
74454,10.550767763253111
74455,8.614618744777198
74456,12.31811405972668
74457,7.118248411424335
74458,7.599380723818904
74459,11.38399537785258
74460,8.139432042840676
74461,11.9763470735724
74462,9.747418641738895
74463,11.391908214881013
74464,13.694432992798868
74465,5.906820935474606
74466,12.04672672618969
74467,11.726596141312916
